Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TI,""Trade Indices"",""44"",""Colombia"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""12"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""44"",""Colombia"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""185"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""44"",""Colombia"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""15"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""44"",""Colombia"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""8"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""44"",""Colombia"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""154"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""44"",""Colombia"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""623"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""12268"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""10852"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""12903"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""14144"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""13257"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""14307"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""10589"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""10959"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""15257"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""18312"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""20330"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""16751"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""64"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""59"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""54"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""91"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""314"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""95"",""Export Value Base Price"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""37"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""95"",""Export Value Base Price"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""51"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""95"",""Export Value Base Price"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""47"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""95"",""Export Value Base Price"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""24"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""95"",""Export Value Base Price"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""8"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""94"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""86"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""143"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""188"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""196"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""174"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""105"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""93"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""110"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""121"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""113"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""122"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""90"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""93"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""130"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""156"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""173"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""143"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""78"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""98"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""84"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""71"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""87"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""112"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""103"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""94"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""160"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""550"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""67"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""92"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""86"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""43"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""58"",""Ecuador"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""15"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""484"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""386"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""599"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""602"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""485"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""473"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""386"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""669"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""496"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""777"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""898"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""491"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""82"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""101"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""54"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""303"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""323"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""484"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""95"",""Export Value Base Price"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""131"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""95"",""Export Value Base Price"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""54"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""95"",""Export Value Base Price"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""19"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""95"",""Export Value Base Price"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""1"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""95"",""Export Value Base Price"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""2"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""95"",""Export Value Base Price"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""1"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""86"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""119"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""137"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""215"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""200"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""107"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""99"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""79"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""122"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""123"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""99"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""96"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""83"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""143"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""106"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""166"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""192"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""105"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""177"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""88"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""17"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""6"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""10"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""492"",""Export Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""10"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""110"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""134"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""72"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""403"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""430"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""494"",""Export Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""645"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""168"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""69"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""24"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""2"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""2"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""91"",""Guyana"",""495"",""Export Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""2"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""39347"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""34913"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""45462"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""43406"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""36020"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""64"",""Import Value Base Period Quantity"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""26540"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2015"",""2015"",""1000 $"",""33693"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2016"",""2016"",""1000 $"",""52122"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""52085"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""53054"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2019"",""2019"",""1000 $"",""52176"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""65"",""Import Value Base Period Price"",""564"",""Wine"",""2020"",""2020"",""1000 $"",""53115"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""64"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""94"",""Export Value Base Quantity"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""11"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""95"",""Export Value Base Price"",""564"",""Wine"",""2017"",""2017"",""1000 $"",""80"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""95"",""Export Value Base Price"",""564"",""Wine"",""2018"",""2018"",""1000 $"",""90"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""85"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""117"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""152"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""148"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""121"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""462"",""Import Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""90"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""97"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""86"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""113"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2018"",""2018"",""index"",""107"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2019"",""2019"",""index"",""89"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""464"",""Import Unit/Value Index (2014-2016 = 100)"",""564"",""Wine"",""2020"",""2020"",""index"",""66"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2015"",""2015"",""index"",""85"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2016"",""2016"",""index"",""132"",""Fc"",""Calculated data"""
"TI,""Trade Indices"",""169"",""Paraguay"",""465"",""Import Quantity Index (2014-2016 = 100)"",""564"",""Wine"",""2017"",""2017"",""index"",""132"",""Fc"",""Calculated data"""
